ppm,p_ctr,p_corr
1.42,3.7612135307275155e-05,0.0006688706237874527
7.66,3.659760451496246e-05,0.09015009115275396
8.74,-3.37382677294018e-05,-0.23892623021560405
9.38,-3.246813973408478e-05,-0.2837284353870165
0.18,-3.195405635585713e-05,-0.2279235235774601
8.86,-3.053575633500692e-05,-0.2596982929717379
6.42,2.9984891214535133e-05,0.1993530264226715
9.1,2.7877295446521673e-05,0.2216529689197117
5.58,-2.583962540189418e-05,-0.029141476514185784
6.46,-2.406296169590736e-05,-0.1747434746448622
6.26,2.3861105933143893e-05,0.14939160074267546
0.38,2.3825115036691442e-05,0.1384123880622043
0.22,2.372526897203218e-05,0.20917346203470508
7.78,-2.3715104638982062e-05,-0.03454217219156243
6.74,-2.2610817410676684e-05,-0.2092820962070106
0.34,2.0054902110470998e-05,0.1383501646873022
8.94,-1.9829485870633175e-05,-0.11739778423323814
6.7,1.91568200106629e-05,0.17656913586976464
5.94,1.8326970558029067e-05,0.031418441754133546
8.98,1.8239289970746978e-05,0.11146529246737288
6.34,1.6167352049139304e-05,0.12656782514052425
8.9,1.5499564390385235e-05,0.10294937954271743
9.7,-1.4328176154914148e-05,-0.12555424682929572
0.3,-1.3713634157711362e-05,-0.09936065190477027
0.5,-1.3697308115005125e-05,-0.08832190258264556
9.26,-1.3490346315850103e-05,-0.09963164332800546
9.5,-1.326744676912098e-05,-0.13105593291471646
9.02,1.3257314259449056e-05,0.11028639410746813
9.42,-1.3038097128609767e-05,-0.11865844802377938
9.18,1.2652962080494539e-05,0.10242496680238015
6.94,-1.2405504098443746e-05,-0.04547578153965911
9.34,1.2194669775037597e-05,0.10070886285957996
6.22,-1.1913116112506118e-05,-0.09480303457703253
8.82,1.155944982791178e-05,0.10070263310254966
9.22,-1.108286376004972e-05,-0.08964117682645834
9.62,-1.1061964194475207e-05,-0.0859981720353856
6.5,1.07455776799938e-05,0.006689355608508429
9.98,1.0743475972477037e-05,0.11996082392125262
8.78,-9.351726365603384e-06,-0.07342246384111026
9.82,8.96164646346393e-06,0.10503342990718018
0.46,8.912329068192646e-06,0.07564830563778062
6.58,-8.834198489456229e-06,-0.06155597763529557
9.9,8.363084250755821e-06,0.10648092582351891
0.26,-8.155391672393214e-06,-0.0686591125857825
8.7,7.997376756699245e-06,0.05616501695233691
9.46,-7.9572245265603e-06,-0.07044322531411186
9.06,-7.930920173320697e-06,-0.07274675151617739
9.54,7.64813078361249e-06,0.09075321226581935
6.38,7.0987081146503094e-06,0.019734068610408346
8.66,6.794829202144929e-06,0.05226106680453513
9.86,6.33811438151296e-06,0.09890514616035395
8.54,-5.399299750004493e-06,-0.054573055737985814
9.74,5.112544321630416e-06,0.05719610792664716
6.14,-5.074895220940196e-06,-0.021155920544628254
7.02,5.031589406847806e-06,0.02136499241800805
9.94,4.898265312787521e-06,0.06226003515023584
9.58,4.458603900001151e-06,0.029785405209058497
6.66,-4.107860987651116e-06,-0.05204187741304488
9.3,-3.5575967938181527e-06,-0.028355572916728838
9.14,-3.0525957105091105e-06,-0.025824899262992404
0.42,2.469077112068674e-06,0.023813777730176563
6.98,-1.1040819088131116e-06,-0.007392182729024062
6.62,-1.0600202782649543e-06,-0.005790970989070166
6.54,-9.329165396919746e-07,-0.00997913886814794
9.78,-7.439264131388248e-07,-0.009263859553422075
